Artist# 0001,Liquorish Dubz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Artist# 0111,Bastard Sugar,https://scontent-sea1-1.xx.fbcdn.net/hphotos-xpf1/v/t1.0-9/11745708_1048246605214902_3244639659983389308_n.jpg?oh=84c7056dec0b43816e00981f0505263e&oe=567897C3,https://scontent-sea1-1.xx.fbcdn.net/hphotos-xaf1/v/t1.0-9/c0.3.851.315/p851x315/11393121_1023683224337907_961173867514650047_n.jpg?oh=e356a417d993c89f76a2b382836f295d&oe=56419201,,http://www.bastardsugar.nl/,"Rock, Hardrock, Blues, Funk, Country, Metal",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,BastardSugar,,,,https://www.facebook.com/bastardsugarNL,,,,,75093:Bastard-Sugar,,,5rE6ocLmnFnavRAaseWroC,@BastardSugarNL,
Artist# 0112,Baz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6VQWw2bI6sC23tqfz8ciPZ,,
Artist# 0113,Be Svendsen,https://scontent-sea1-1.xx.fbcdn.net/hphotos-xfp1/t31.0-8/p960x960/11845042_885184948196727_2041226386196114573_o.jpg,https://scontent-sea1-1.xx.fbcdn.net/hphotos-xfp1/t31.0-8/c0.120.851.315/p851x315/10580750_721227901259100_5159177116535342359_o.jpg,,,"Mad Desert, Circus, Shaman Cowboy Techno","Copenhagen, Denmark",Danish,Lasse Bruhn Svendsen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Acker Records, 3000º, Iboga Recs",,,,be-svendsen/200702,https://www.facebook.com/pages/Be-Svendsen/187349001313662,,be-svendsen/id450383207,Be+Svendsen,be-svendsen/,73827:Be-Svendsen,,besvendsen,4BaLB5aiExO29BEGVUisru,,
Artist# 0114,BEA1991,https://scontent-sea1-1.xx.fbcdn.net/hphotos-xfa1/v/t1.0-9/10407567_1590229777922784_6515844414447214131_n.jpg?oh=40a72a004772b907e31060239d0065cb&oe=567BD104,https://fbcdn-sphotos-c-a.akamaihd.net/hphotos-ak-xta1/v/t1.0-9/11822651_1624917347787360_5053755092792018621_n.jpg?oh=7cdc90c3c861eb35ada2509f8ffc44bf&oe=5676EAD3&__gda__=1450507054_7ee6e31d2f5d1266afb56b654a30a00e,,http://bea1991.info/,"Pop, R&B","Amsterdam, Netherlands",Dutch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Bea1991,,,,https://www.facebook.com/pages/Bea1991/1545300769082352,,bea/id929342766,,,,,1991bea,6F93aFbWjhUtjRKXYmtr1Z,,userbea1991
Artist# 0115,Beat Patrol,https://scontent-sea1-1.xx.fbcdn.net/hphotos-xpf1/v/t1.0-9/11896154_849384075139682_5558757751450726105_n.jpg?oh=8fc19eb6efa0353ee96d2e0956820553&oe=564AB85A,https://fbcdn-sphotos-c-a.akamaihd.net/hphotos-ak-xtf1/v/t1.0-9/11800342_838015806276509_2866328905805371993_n.jpg?oh=2f463d7bef0f1976dd3bc55f4136b59c&oe=5638ABCE&__gda__=1450386069_2cba52f3f231c0b933ba4849d18fa4d9,,http://www.beat-patrol.com/,"House, Electro, Progressive","Amsterdam, Netherlands",Dutch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"FF Records, Walboomers, Jill Recordings, All Access, LW Recordings",,,,beat-patrol/378016,https://www.facebook.com/beatpatrol,beatpatroldj,beat-patrol/id376730042,,beat-patrol/,77345:Beat-Patrol,,beatpatrolofficial,7pjwbHhMCoIzt4UQrcJkpr,@beatpatroldj,
Artist# 0116,Beatsworkin,https://fbcdn-sphotos-f-a.akamaihd.net/hphotos-ak-xpt1/v/t1.0-9/10153210_568673893239832_1287853810_n.jpg?oh=0b68ec535232d60299af72a2204bb779&oe=5676C3D1&__gda__=1451396378_6ff3bd41b3f227aa08e2cdbca6a99abf,https://scontent-sea1-1.xx.fbcdn.net/hphotos-xaf1/t31.0-8/c0.17.851.315/p851x315/465329_408955059211717_741367566_o.jpg,,http://facebook.com/beatsworkinmusic,"Classic Rock, Blues, Dance Music",,,Steve Gosa,Steve Beckham,Kevin West,Dane Ward,Eric Dahlstrom,Jonathan Kane,,,,,,,,,,,,,,,,,,,,,,,,,"Twoforks Records, Unrivaled Music, Endemic Digital",Beatsworkin?came_from=198,,,beatsworkin/140902,https://www.facebook.com/BEATSWorkinmusic,,,,,,,,,,
Artist# 0117,Beauriche,https://fbcdn-sphotos-e-a.akamaihd.net/hphotos-ak-xpt1/v/t1.0-9/11800037_1018494151518536_8279120535763117683_n.jpg?oh=6aa44a0f468f007d56edeef5336c5a42&oe=567E874F&__gda__=1447293903_19a6edf01a63bc4c0ae82715ed7f29a4,https://fbcdn-sphotos-e-a.akamaihd.net/hphotos-ak-xta1/v/t1.0-9/11403445_1005764366124848_3697133021337437933_n.jpg?oh=28eb3f70bfc75b7a2e1e2b2b8fd6b646&oe=567E309E&__gda__=1450676579_1c44855dcec56e8677f0fd6f96dd7d25,,http://www.djbeauriche.com/,House,"Breda, Netherland",Dutch,Boris Smit,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Can You Feel It Records,Beauriche,,,beauriche/177087,https://www.facebook.com/djbeauriche,,beauriche/id420392470?ign-mpt=uo%3D4,Beauriche,djbeauriche/,36507:Beauriche,,beauriche,5lf4gekmABlJNibrQvHHct,@BEAURICHE,thesoundofbrainless
Artist# 0118,Bebetta,https://fbcdn-sphotos-h-a.akamaihd.net/hphotos-ak-xfp1/v/t1.0-9/934832_10152679819624424_4432708237204294691_n.jpg?oh=6a2ed895516db1f918129768430cac66&oe=56762AAF&__gda__=1446528294_7a0d6b2de4e56cdf67170983caba5f0c,https://scontent-sea1-1.xx.fbcdn.net/hphotos-xtf1/t31.0-8/c0.0.851.315/p851x315/10835321_10153287944084424_6306810836274236261_o.jpg,,http://www.bebetta.de/,Märchentechno,"Berlin, Germany",German,Anika Zeising,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Cubetribe Records, Damm Records, Mimique Records, Sophisticated Retreats, Tonsport Music",Bebetta,,,bebetta/268679,https://www.facebook.com/bebetta,bebetta_official,bebetta/id533918815,Bebetta,bebetta/,58099:Bebetta,,bebetta,1UGUF4voyBXt5wXrLjvS5s,@BebettaMusic,BebettaBeta
Artist# 0119,Beens,https://fbcdn-sphotos-c-a.akamaihd.net/hphotos-ak-xpa1/v/t1.0-9/1521942_10153166686533192_7833927510290553595_n.jpg?oh=ce444eaea74173dcc24a1d086bd55c5a&oe=5645F5CA&__gda__=1446853024_3aa6db55702794d1ddedce6fd0fb2689,https://www.facebook.com/BEENSMUSIC,,http://www.soundcloud.com/BEENS,Heavy Bass Music,"Beens, Germany",German,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://www.facebook.com/BEENSMUSIC,,,Beens,beens/,,,beens,0qeW3mYIe8Gw4YiUslpNU4,@eatBEENS,
Artist# 0120,Belmer,https://scontent-hkg3-1.xx.fbcdn.net/hphotos-xft1/t31.0-8/q92/s960x960/885966_1762798337277750_1377956164028714497_o.jpg,https://scontent-hkg3-1.xx.fbcdn.net/hphotos-xfp1/v/t1.0-9/c0.0.851.315/p851x315/10906110_1762800260610891_7122330937481244124_n.jpg?oh=240d0fbba76ea1c229bf4a9e0928abf5&oe=563A880F,,,Electronica,"Amsterdam, Netherlands",Dutch,Bas,Jelmer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Magnetron Music,belmer?came_from=198,,,belmer/488800,https://www.facebook.com/Belmeramsterdam,,,Belmer,,87210:Belmer,,,7JOok3GGJuJpKpNZ9fmWcr,,
Artist# 0121,Ben Pearce,https://scontent-hkg3-1.xx.fbcdn.net/hphotos-xfp1/v/t1.0-9/11667378_917544674976111_373464638440354271_n.jpg?oh=a69f52e0d167e29436d742a87c45f913&oe=5682F044,https://fbcdn-sphotos-e-a.akamaihd.net/hphotos-ak-xtp1/t31.0-8/c0.68.851.315/p851x315/10560572_760586484005265_6067699482829272687_o.jpg,,http://www.purpsoul.com/,"House, Electronica, Techno","Manchester, United Kingdom",British,Ben Pearce,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Under The Shade, MTA, Purp & Soul",BenPearce,,,ben-pearce/239699,https://www.facebook.com/benpearcemusic,benpurpsoul,ben-pearce/id408425086,Ben+Pearce,ben-pearce/,71551:Ben-Pearce,2267192-ben-pearce,ben-pearce-productions,0mnlHIcYkz3TQQ07xiFwuz,@BenPurpSoul,
Artist# 0122,Benjamin Alexander,https://scontent-hkg3-1.xx.fbcdn.net/hphotos-xfp1/v/t1.0-9/1535578_737454729637063_9013377272107599041_n.jpg?oh=99c9d5c55f435605eda37e44b7d44084&oe=5636CD29,https://fbcdn-sphotos-e-a.akamaihd.net/hphotos-ak-xpt1/t31.0-8/c0.188.851.315/p851x315/11024204_811079455607923_691491626098756073_o.jpg,,http://www.djbenjaminalexander.com/,"Tech House, Deep House, Tech House","Britain, United Kingdom",British,Benjamin Alexander,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,BenjaminAlexander,,,,https://www.facebook.com/djBenjaminAlexander,,,,benjamin-alexander/,,7439684-benjamin-alexander,benjaminalexander,,,https://www.youtube.com/channel/UCHxfXAZntQr8bxMLeLwYURg
Artist# 0123,Bensley,https://fbcdn-sphotos-d-a.akamaihd.net/hphotos-ak-xap1/v/t1.0-9/10153213_298873143612766_1179675079_n.jpg?oh=8ab2804e650a5b53d0364a664a546dd3&oe=56486703&__gda__=1446367579_7589780d2009038821bc9b39b25f36e5,https://scontent-hkg3-1.xx.fbcdn.net/hphotos-xta1/v/t1.0-9/11193241_480998125400266_9031986785303340253_n.jpg?oh=21aed2a490703a03a9326408af9b9a68&oe=5676384C,,,"Drum, Bass","Toronto, Canada",Canadian,Peter Bennett,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,RAM Records,Bensley,,,bensley/465353,https://www.facebook.com/bensleyofficial,bensley_music,bensley/id960060042,Bensley,bensley/,88574:Bensley,8578819-bensley,bensley,3SfEKS85dj9v75ROsWJSiL,@bensley_music,
Artist# 0124,Berenice van Leer,https://scontent-hkg3-1.xx.fbcdn.net/hphotos-xfa1/v/t1.0-9/11045317_10205944219342343_7860730686968737016_n.jpg?oh=df9ec9de60ef8870ee12731dcacf2091&oe=5644EF9F,https://scontent-hkg3-1.xx.fbcdn.net/hphotos-xpf1/v/t1.0-9/10801762_10205713781541542_2188517714191894514_n.jpg?oh=da3b0c6c6e622adc55ce79333207a3bf&oe=5681ACE9,,http://www.berenicevanleer.com/,"Chill out, Funk, Soul, Nu Disco","Amsterdam, Netherlands",Dutch,Berenice van Leer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Jalapeno,BereniceVanLeer,,,berenice-van-leer/369272,https://www.facebook.com/berenicevanleer,berenicevleer,,,,38701:Berenice-van-Leer,,berenicevanleer,05WEW3kd5mLRHs3xtUF6t9,@BerenicevanLeer,
Artist# 0125,Beth Lydi,https://scontent-hkg3-1.xx.fbcdn.net/hphotos-xfp1/t31.0-8/s960x960/1800021_214916305382104_249481147_o.jpg,https://fbcdn-sphotos-e-a.akamaihd.net/hphotos-ak-xfp1/t31.0-8/c0.0.851.315/p851x315/1781518_222401571300244_247455370_o.jpg,,http://www.bethlydi.com/,"Techno, Tech House, Minimal","Oslo, Norway",Norwegian,Beth Lydi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Heinz Music, Voltage Musique",BethLydi?came_from=198,,,beth-lydi/454527,https://www.facebook.com/BethLydi,,beth-lydi/id989439699,,beth-lydi/,,,beth-lydi,2JkUSYrh0wdhIvdil0uAhJ,@BethLydi,https://www.youtube.com/channel/UCaPp0xushXcEtPb4NrrAsqA
Artist# 0126,Bibi Provence,https://scontent-hkg3-1.xx.fbcdn.net/hphotos-xft1/v/t1.0-9/11836883_1148456428504426_8956493934211987427_n.jpg?oh=4f91634d4861c980b054c58d2f8ba3e5&oe=5647D07A,https://fbcdn-sphotos-e-a.akamaihd.net/hphotos-ak-xaf1/v/t1.0-9/11828732_1148456498504419_4988346831374385666_n.jpg?oh=3f55c7ec40958a45155bd44ca2d12cd8&oe=5683D8AD&__gda__=1446596378_43fc11eef8503e2d233b95d4dbcd24bf,,http://www.bibiprovence.com/,"Pop, Soul, House, Trance, Jazz, Reggae, Latin and funk","Amsterdam, Netherlands",Dutch,Birgitte Provence,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Red Bullet Holland,BibiProvence,,,bibi-provence/270501,https://www.facebook.com/pages/BIBI-Provence/113463328670413,,bibi-provence/id378867850,,bibi-provence/,,,bibi-provence,5XC8kWvSeGiirXjhXyyvkl,@BIBIProvence,https://www.youtube.com/channel/UC53Bt-mol3b1xFcsfKnRGJg
Artist# 0127,Bicep,https://scontent-hkg3-1.xx.fbcdn.net/hphotos-xap1/v/t1.0-9/999816_10151541609691305_2117280021_n.jpg?oh=6dd5c3b462356eb250c08772c5e059c4&oe=56783B40,https://fbcdn-sphotos-c-a.akamaihd.net/hphotos-ak-xat1/v/t1.0-9/10476401_10152932208211305_5022141057670147007_n.jpg?oh=c57a46a658f7f6f301220578728913ae&oe=567B0CBA&__gda__=1447498616_c300eff458edfd4c2f1777c988a54e85,,http://www.feelmybicep.com/,"House, Deep house",United Kingdom,British,Andrew Ferguson,Matthew McBriar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Aus Music, ITH, Cr2 Records, Hivern Disc, Let's Play House, Defected, Delicacies 2013",Bicep,,,bicep/167525,https://www.facebook.com/feelmybicep?_rdr=p,feelmybicep,bicep/id406148755,Bicep,bicep/,64718:Feel-my-Bicep,4010656-bicep,feelmybicep,73A3bLnfnz5BoQjb4gNCga,@feelmybicep,feelmybicep
Artist# 0128,Bingo Players,https://scontent-hkg3-1.xx.fbcdn.net/hphotos-xpf1/v/t1.0-9/10255495_10152054450267051_3364181295726103600_n.jpg?oh=cf3514d922113d824458a89ae4b5014d&oe=5636CD4F,https://fbcdn-sphotos-b-a.akamaihd.net/hphotos-ak-xtp1/v/t1.0-9/10424290_10152411707792051_3046701010871136090_n.jpg?oh=76274307e26ae7ae3b795e4900ba8a10&oe=567F87D1&__gda__=1447180052_8d764e9ed1a0b2c0913b23178b319781,,http://www.bingoplayersmusic.com/,"Electro House, Progressive House, Dance, House, EDM","Amsterdam, Netherlands",Dutch,Paul Baumer,Maarten Hoogstraten,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Hysteria,BingoPlayers,,,bingo-players/20418,https://www.facebook.com/bingoplayers,bingoplayers,bingo-players/id214136844,Bingo+Players,bingo-players/,29656:Bingo-Players,2479026-bingo-players,bingoplayers,1pbHrVayIcVpHI9z97u4bK,@bingo_players,BingoBroadcast
Artist# 0129,Bjarki,https://fbcdn-sphotos-a-a.akamaihd.net/hphotos-ak-xpf1/v/t1.0-9/11077921_1602107283394179_2236830348321225572_n.jpg?oh=80aaf6f24d1355e22dee53bb3df81ef3&oe=5679FAE6&__gda__=1450443993_8c6df88bbb9491ca144b1ffacf8225a3,https://scontent-hkg3-1.xx.fbcdn.net/hphotos-xpa1/t31.0-8/s960x960/11001636_1662510550687185_1353695241278525003_o.jpg,,,Electronic,"Reykjavík, Iceland",Icelandic,Bjarki Runar Sigurdarson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ᴛрип,Bjarki,,,bjarki/447277,https://www.facebook.com/bjarkirunar,bjarkirunar,bjarki/id933316732,Bjarki,bjarki/,89005:Bjarki,,bjarki,6FtSCON62H1CEJtN39y9yI,@bjarkirunar,
Artist# 0130,Bjorn Know-how,https://fbcdn-sphotos-c-a.akamaihd.net/hphotos-ak-ash2/v/t1.0-9/534363_4076467864263_1926906940_n.jpg?oh=3f7e9c176af5c95a8c5d2a0b417a8bc2&oe=5640BFE6&__gda__=1451181656_a45072a65f04f4e4744cb0ae35d9b2a8,https://fbcdn-sphotos-e-a.akamaihd.net/hphotos-ak-xpa1/v/t1.0-9/11080919_10204892177398419_6563076877811430218_n.jpg?oh=de6a2d99f26b4515ca73bb26dc68d0b7&oe=5646BA6D&__gda__=1451175291_547e6539777bc2dee82026c062c1695a,,http://www.bjornknow-how.nl/,"Club, Funk, Groove, House, Oldschool, Techhouse","Harderwijk, Netherlands",Dutch,Bjorn Immerzeel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Doner Digital Records,BjornKnow-how?came_from=198,,,bjorn-know-how/362878,https://www.facebook.com/bjornleonie,,bjorn-know-how/id520106420,,,3125:Bjorn-Know-How,,,4eqs8cpKIrMM8Y9I0fob8q,,bjornknowhow
Artist# 0131,Black Asteroid,https://fbcdn-sphotos-f-a.akamaihd.net/hphotos-ak-xpa1/v/t1.0-9/1620489_729068420506730_2043240988458208896_n.jpg?oh=62c81276315f139fe13bd9ccbbb9888d&oe=563A54FC&__gda__=1447649985_95d3b6f9dcd4b5f22a075e3d489d1518,https://scontent-hkg3-1.xx.fbcdn.net/hphotos-xpf1/v/t1.0-9/11903729_899399213473649_3586995293762530225_n.jpg?oh=be4466da5ed27387a42f0b4a969657e6&oe=56396FF4,,http://www.blackasteroid.com/,Techno,"New York, USA",American,Bryan Black,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"CLR, Electric Deluxe",BlackAsteroid,,,black-asteroid/217201,https://www.facebook.com/blackasteroid,,black-asteroid/id474728201,Black+Asteroid,black-asteroid/,64502:Black-Asteroid,4749433-black-asteroid,blackasteroid,4O955Sa65L8MfJa8hg8q0F,@BLACKASTEROID,blackasteroid
Artist# 0132,Black Coffee,https://scontent-hkg3-1.xx.fbcdn.net/hphotos-xtp1/v/t1.0-9/11143128_10155468477575591_6696307163345765170_n.jpg?oh=28b00e15bd1b20bd6d7396ab4ff430d8&oe=5641B073,https://scontent-hkg3-1.xx.fbcdn.net/hphotos-xpt1/v/t1.0-9/11217540_10155898329840591_7876232293464544825_n.jpg?oh=32e9e28fc4601475b667a052e447b783&oe=567C99EE,,,"House, Dance, Lounge, Nu-Jazz","Durban, Africa",African,Nkosinathi Innocent Maphumulo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Soulistic Music,BlackCoffee,,,black-coffee/65597,https://www.facebook.com/realblackcoffee,,black-coffee/id306140760,Black+Coffee,black-coffee/,64527:Black-Coffee,421804-black-coffee,djblackcoffee,6wMr4zKPrrR0UVz08WtUWc,@RealBlackCoffee,soulisticmusic
Artist# 0133,Blacksoul,https://fbcdn-sphotos-a-a.akamaihd.net/hphotos-ak-xft1/v/t1.0-9/11745814_10153434089737778_1125102269879085248_n.jpg?oh=e71cc5855dec09c200a2e0c1ade53569&oe=56472FC2&__gda__=1451113264_7177387bf4062492c9b4b8edbd9486cb,https://scontent-hkg3-1.xx.fbcdn.net/hphotos-xfp1/v/t1.0-9/11898631_10153462789417778_5815658145839495891_n.jpg?oh=9e0236ad4f1f23f62b4f800a689e5f41&oe=5642FBF9,,,"Deep House, Underground House, Nu Disco, Techno, Tech House","Zacreb, Croatia",Croatian,Tomislav Pasanec,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Deepology Digital, Disko Zoo, S-sens Records",Blacksoul,,,blacksoul/7003,https://www.facebook.com/blacksoulmusic,blacksoulmusic,,Black+Soul,blacksoul/,70207:Blacksoul,,blacksoul,4JFhU6AwdXTl2YEStgdpdl,@BlacksoulMusic,BlacksoulMuzik
Artist# 0134,Blake Sutherland,https://fbcdn-sphotos-a-a.akamaihd.net/hphotos-ak-xpa1/v/t1.0-9/10577156_414114168769876_5190979031450649317_n.jpg?oh=8c87c4ff15588c465f74e22c76c9c11f&oe=563B40EE&__gda__=1447332950_b6c2dd5663f467aeedba9f1fa2d5188f,https://fbcdn-sphotos-b-a.akamaihd.net/hphotos-ak-prn2/v/t1.0-9/564011_216501295197832_1648704313_n.jpg?oh=130d4e28a6a3d9877a7d5f23a9f6a6aa&oe=56376D57&__gda__=1451337729_1cc170472a50489d61cc70a59159b87f,,,"Progressive House, Techno, Electro House","Ottawa, Canada",Canadian,Blake Sutherland,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Wide Angle Recordings,BlakeSutherland,,blake-sutherland,blake-sutherland/84199,https://www.facebook.com/blakesutherlandmusic,,,Blake+Sutherland,blake-sutherland/,,,wideanglerecordings,6sTmZvCegcjpF5PFS0bRXR,@bpsutherland,
Artist# 0135,Blawan,https://scontent-hkg3-1.xx.fbcdn.net/hphotos-xat1/v/t1.0-9/11161344_10153239187543713_3901483983746165341_n.jpg?oh=8024630bb35688dd7eacead7bcd3dfbf&oe=563AB0AD,https://scontent-hkg3-1.xx.fbcdn.net/hphotos-xta1/v/t1.0-9/c0.25.851.315/p851x315/1507681_10153280880543713_5919106158902522952_n.jpg?oh=2dd75a0b284b5ab0f025fa469ac3ec7e&oe=564222B0,,http://discogs.com/artist/Blawan,"2Step, Dubstep, Garage,Techno","Britain, United Kingdom",British,Jamie Roberts,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Ternesc,Blawan,,,blawan/136162,https://www.facebook.com/BlawanUK,,blawan/id367813681?ign-mpt=uo%3D4,Blawan,blawan/,60628:Blawan,3370006-blawan,blawan,64kN9EkSTHYhda2FupL0KI,@Blawan,
Artist# 0136,Bo Monde,https://scontent-hkg3-1.xx.fbcdn.net/hphotos-xap1/v/t1.0-9/10463924_10153052316252564_7512059200750654840_n.jpg?oh=923bf7cb14e0605fc196ff4c492246c2&oe=56360906,https://www.facebook.com/djbomonde,,http://www.djbomonde.com/,"Club, Electro, House","Amsterdam, Netherlands",Dutch,Bo de Bruyn,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,BoMonde?came_from=198,,,,https://www.facebook.com/djbomonde,,,,djbomonde/,67050:Bo-Monde,,djbomonde,,@djbomonde,
Artist# 0137,Bobby Burns,https://scontent-hkg3-1.xx.fbcdn.net/hphotos-xfp1/v/t1.0-9/10406636_877783032241759_6368613758107118796_n.jpg?oh=917f58354fb82868a89d28180d01f41d&oe=5638EC6C,https://www.facebook.com/bobbyburnsofficial,,http://www.bobbyburns.com/,House,"Amsterdam, Netherlands",Dutch,Bart Ruitenbeek,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Wall Recordings,BobbyBurns,,,bobby-burns/38691,https://www.facebook.com/bobbyburnsofficial,bobbyburns,bobby-burns/id68514757,Bobby+Burns,bobby-burns/,12393:Bobby-Burns,947596-bobby-burns,djbobbyburns,0FhsW40UydsdpNcKlkJEKC,@djBobbyBurns,https://www.youtube.com/channel/UCD4GcwamACzNYMWfiwcQD2g
Artist# 0138,Boddika,https://scontent-hkg3-1.xx.fbcdn.net/hphotos-xfp1/v/t1.0-9/10369747_854395694576111_5741069110435068349_n.jpg?oh=d52bf334ec97876701241e481d3cce58&oe=567A037F,https://scontent-hkg3-1.xx.fbcdn.net/hphotos-xft1/t31.0-8/c0.88.851.315/p851x315/11834785_1130236226992055_672293755038712417_o.jpg,,http://soundcloud.com/boddika,"Techno, House, Electronic","London, United Kingdom",British,Alexander Green,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Nonplus, Sunklo, Swamp81",Boddika,,,boddika/155682,https://www.facebook.com/BoddikaNonplus,boddika,boddika/id394097001,Boddika,boddika/,,4069866-boddika,boddika,56T5HmuCnR44D8mQO01Fp3,@Boddika,
Artist# 0139,Bondax,https://fbcdn-sphotos-e-a.akamaihd.net/hphotos-ak-ash2/v/t1.0-9/9909_551046358283287_675963137_n.jpg?oh=ba711e4a221c18f5c3f9b5e89fb531f3&oe=567D9175&__gda__=1450808108_372daddd31fd213bad36986965c88d27,https://scontent-hkg3-1.xx.fbcdn.net/hphotos-xtf1/v/t1.0-9/11178193_897034167017836_2434058614133498303_n.jpg?oh=4c7d43b16af2b9cdebccf132a9a352d4&oe=567AF07B,,http://www.bondax.co.uk/,"Deephouse, Dubstep, House","Manchester, United Kingdom",British,George Townsend,Adam Kaye,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Relentless Records,Bondax,,,bondax/194183,https://www.facebook.com/Bondax,bondaxuk,bondax/id442455944,Bondax,bondax/,71496:Bondax,5077118-bondax,bondax,4qobOrZpdUri80gScwsHfs,@bondaxuk,BondaxVEVO
Artist# 0140,Bonobo,https://fbcdn-sphotos-g-a.akamaihd.net/hphotos-ak-xpf1/v/t1.0-9/10298894_10152051810880689_6681744267268062866_n.jpg?oh=e457f36c97d95e7e12056a3632a96c51&oe=5675CA35&__gda__=1447011402_69aecc3bf87d537b39759e497bf9b6ed,https://scontent-hkg3-1.xx.fbcdn.net/hphotos-xta1/v/t1.0-9/11351259_10152790584690689_3586760126910940650_n.jpg?oh=962070c71485c67f25aa52e892675f28&oe=567DC3C8,,http://www.bonobomusic.com/,"Breakbeat, Funk, Hip Hop, Latin, Soul","Los Angeles, USA",American,Simon Green,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Ninja Tunes, Tru Thoughts",Bonobo,,bonobo,bonobo/9978,https://www.facebook.com/bonoboofficial,si_bonobo,bonobo/id416281071,Bonobo,Bonobo/,258948-bonobo,258948-bonobo,bonobo,0cmWgDlu9CwTgxPhf403hb,@sibonobo,BonoboVids
Artist# 0141,Boogie Vice,https://scontent-hkg3-1.xx.fbcdn.net/hphotos-xtf1/v/t1.0-9/11247601_709185289193138_5333860672307629716_n.jpg?oh=de7540712bc986b95053079e1f3defde&oe=5674D7D4,https://scontent-hkg3-1.xx.fbcdn.net/hphotos-xft1/v/t1.0-9/11425080_709185542526446_8588349455332537421_n.jpg?oh=ab6ddbe076eef1e8966c6bf44f1a3bb3&oe=563D1FB6,,http://www.boogievice.com/,"Indie Dance, Nu-Disco, Deep House","Paris, France",French,Boogie Vice,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Loulou Records, Erase Records, Bunny Tiger, Enormous Tunes",BoogieVice,,,boogie-vice/384654,https://www.facebook.com/boogievice,boogievice,boogie-vice/id884945722,BOOGIE+VICE,boogie-vice/,,,boogievice,0UGYVDVkyoa44bvIjJdRh7,@boogie_vice,boogievice
Artist# 0142,Boris,https://fbcdn-profile-a.akamaihd.net/hprofile-ak-xtp1/v/t1.0-1/c13.12.155.155/1800476_733793836653930_1689998107_n.jpg?oh=751b34979ef429cac2c5cda6fb548ecf&oe=567EECD2&__gda__=1451388619_2c5d46159a4973c2ba8ef0b6e21351bf,https://scontent-hkg3-1.xx.fbcdn.net/hphotos-xaf1/v/t1.0-9/292501_428315680535082_151365294_n.jpg?oh=f598acce86721e38b2471f4e75c8ba85&oe=5635FCE1,,http://borisheavyrocks.com/,"Sludge metal, Drone metal,Avant-garde metal, Noise rock,Experimental rock","Tokyo, Japan",Japanese,Atsuo,Wata,Takeshi,,,,,,,,,,,,,,,,,,,,,,,,,,,,Sargent House ,Boris,,,,https://www.facebook.com/borisheavyrocks,,boris/id429514621,Boris,,,,,3EgMK920cIH5aLxFnJ6zSi,@Borisheavyrocks,
Artist# 0143,Boris Brejcha,https://scontent-hkg3-1.xx.fbcdn.net/hphotos-xfp1/v/t1.0-9/10294284_10154007228048327_3572327380312879670_n.jpg?oh=0fb4927d1ed32e90be006266b7100259&oe=56403179,https://www.facebook.com/BorisBrejcha.Official,,http://www.borisbrejcha.de/,High-Tech Minimal,"Frankenthal, Germany",German,Boris Brejcha,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"FCKNG SERIOUS, Harthouse, Autist Records",BorisBrejcha,,,boris-brejcha/28795,https://www.facebook.com/BorisBrejcha.Official,borisbrejcha,boris-brejcha/id202970860,Boris+Brejcha,boris-brejcha/,46267:Boris-Brejcha,2440401-boris-brejcha,boris-brejcha,6caPJFLv1wesmM7gwK1ACy,@BB_BORISBREJCHA,https://www.youtube.com/channel/UCukezONa4veoJBeK9UuVZew
